symbol,date,open,high,low,close,volume,source,collected_at
TOMCL,2020-08-03,21.5,21.5,21.5,21.5,22000,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-04,23.11,23.11,21.9,23.11,6964000,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-05,23.68,24.29,23.0,23.39,5579500,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-06,23.35,23.45,21.82,22.4,2753000,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-07,22.15,22.99,21.92,22.46,1692500,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-10,22.22,22.4,21.7,21.88,820000,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-11,21.95,22.01,21.65,21.74,1094000,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-12,21.61,22.31,21.21,21.67,1649500,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-13,21.55,22.15,21.49,21.92,623000,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-17,21.57,22.05,21.57,21.69,587500,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-18,21.57,21.8,21.2,21.22,357500,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-19,21.25,21.44,21.1,21.28,337500,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-20,21.15,21.99,21.09,21.69,538500,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-21,21.7,21.8,21.22,21.37,105500,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-24,21.26,21.4,21.1,21.29,140000,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-25,21.44,21.62,21.11,21.27,396000,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-26,21.25,21.5,21.13,21.26,329500,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-27,21.29,21.99,21.25,21.7,941500,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-28,21.86,22.09,21.55,21.92,592500,psxdata,2026-05-11T12:53:33
TOMCL,2020-08-31,21.8,23.56,21.8,23.56,3813500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-01,23.75,24.65,23.3,23.96,4390000,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-02,24.24,24.92,23.8,23.97,3763000,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-03,24.02,25.76,24.0,25.57,4869500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-04,25.7,27.48,25.5,26.98,5581000,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-07,27.25,28.8,27.25,27.78,2847000,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-08,28.01,29.86,28.0,29.4,6508000,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-09,29.59,29.59,27.2,28.26,2134500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-10,28.35,29.74,28.35,28.83,2395500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-11,29.0,29.15,28.0,28.64,1307000,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-14,28.75,29.8,28.75,29.14,1490000,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-15,29.25,30.9,29.11,29.4,3017500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-16,29.5,29.69,27.75,28.77,1204500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-17,28.99,29.0,28.17,28.72,702500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-18,28.73,30.87,28.72,30.55,4408500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-21,30.61,30.8,29.5,30.01,1374500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-22,29.8,29.82,29.0,29.06,456000,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-23,29.34,31.23,29.34,30.95,4116500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-24,31.25,32.3,29.15,31.38,3497000,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-25,31.6,32.15,30.0,30.39,2086500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-28,30.39,31.11,28.9,29.3,2199500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-29,29.49,30.0,28.7,29.94,1175500,psxdata,2026-05-11T12:53:33
TOMCL,2020-09-30,30.0,30.05,28.51,29.42,661000,psxdata,2026-05-11T12:53:33
TOMCL,2020-10-01,29.07,29.5,28.5,29.28,556000,psxdata,2026-05-11T12:53:33
TOMCL,2020-10-02,29.01,29.28,28.15,28.42,323000,psxdata,2026-05-11T12:53:33
TOMCL,2020-10-05,28.03,28.03,26.9,27.15,1208000,psxdata,2026-05-11T12:53:33
TOMCL,2020-10-06,27.18,27.99,27.17,27.53,521000,psxdata,2026-05-11T12:53:33
TOMCL,2020-10-07,27.55,28.97,27.55,28.62,799000,psxdata,2026-05-11T12:53:33
TOMCL,2020-10-08,28.97,29.8,28.0,29.09,1277500,psxdata,2026-05-11T12:53:33
TOMCL,2020-10-09,29.25,29.9,28.71,29.42,1074500,psxdata,2026-05-11T12:53:33
TOMCL,2020-10-12,29.42,29.65,28.75,28.87,698000,psxdata,2026-05-11T12:53:33
TOMCL,2020-10-13,28.75,29.9,27.9,29.36,1633500,psxdata,2026-05-11T12:53:33
TOMCL,2020-10-14,29.48,30.0,29.4,29.97,568000,psxdata,2026-05-11T12:53:33
