symbol,date,open,high,low,close,volume,source,collected_at
PIBTL,2016-05-11,28.0,28.3,27.76,27.81,4925500,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-12,27.92,28.2,27.85,27.92,6273500,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-13,28.1,29.31,28.1,29.31,11882500,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-16,30.77,30.77,30.77,30.77,700500,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-17,31.7,32.3,30.7,32.17,59382500,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-18,32.6,33.47,31.81,33.26,29813000,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-19,33.3,33.45,32.51,33.08,21935000,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-20,33.15,33.88,32.7,33.03,21224000,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-23,33.2,33.85,33.1,33.47,14251500,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-24,33.51,33.6,33.13,33.28,6609000,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-25,33.3,33.78,32.85,33.05,7819000,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-26,33.19,33.19,32.25,32.48,5470500,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-27,32.37,32.75,31.88,32.03,4884500,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-30,32.0,32.39,30.43,30.61,9729000,psxdata,2026-05-11T12:50:41
PIBTL,2016-05-31,30.62,31.35,29.5,30.24,12571000,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-01,30.6,31.75,30.46,31.75,11275000,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-02,32.19,32.65,31.9,32.02,11783500,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-03,32.2,32.4,31.51,31.66,4826000,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-06,31.9,32.35,31.68,31.96,3905500,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-07,32.01,32.2,31.8,31.91,2391500,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-08,32.02,33.3,31.9,32.72,13452000,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-09,32.9,33.6,32.75,33.01,16951000,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-10,33.05,33.15,32.07,32.28,9245500,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-13,32.07,32.6,31.64,32.22,6720500,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-14,32.39,33.25,32.39,32.5,10795000,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-15,33.4,33.99,32.55,33.39,14777500,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-16,34.06,34.4,33.56,33.67,21276500,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-17,33.62,33.65,33.0,33.1,8125000,psxdata,2026-05-11T12:50:41
PIBTL,2016-06-20,33.2,33.2,32.16,32.61,12213000,psxdata,2026-05-11T12:50:41
