symbol,date,open,high,low,close,volume,source,collected_at
BECO,2021-08-04,23.9,23.9,21.0,22.0,55000,psxdata,2026-05-11T12:52:14
BECO,2021-08-05,22.5,22.5,21.52,22.07,24500,psxdata,2026-05-11T12:52:14
BECO,2021-08-06,21.56,21.56,21.29,21.41,8500,psxdata,2026-05-11T12:52:14
BECO,2021-08-09,21.0,21.0,20.1,20.6,27000,psxdata,2026-05-11T12:52:14
BECO,2021-08-10,20.25,21.0,19.2,19.57,133000,psxdata,2026-05-11T12:52:14
BECO,2021-08-11,20.17,20.5,20.0,20.5,27500,psxdata,2026-05-11T12:52:14
BECO,2021-08-12,20.2,20.5,19.9,20.18,9000,psxdata,2026-05-11T12:52:14
BECO,2021-08-13,21.67,21.67,19.8,20.0,25000,psxdata,2026-05-11T12:52:14
BECO,2021-08-16,19.8,19.8,19.15,19.37,16500,psxdata,2026-05-11T12:52:14
BECO,2021-08-17,20.0,20.25,20.0,20.04,8500,psxdata,2026-05-11T12:52:14
BECO,2021-08-20,20.45,20.5,20.0,20.42,13500,psxdata,2026-05-11T12:52:14
BECO,2021-08-23,20.7,21.95,20.25,21.88,105500,psxdata,2026-05-11T12:52:14
BECO,2021-08-24,23.0,23.52,23.0,23.52,99500,psxdata,2026-05-11T12:52:14
BECO,2021-08-25,25.25,25.28,25.0,25.28,723500,psxdata,2026-05-11T12:52:14
BECO,2021-08-26,27.1,27.1,24.25,24.48,523500,psxdata,2026-05-11T12:52:14
BECO,2021-08-27,25.5,26.31,24.0,24.32,183000,psxdata,2026-05-11T12:52:14
BECO,2021-08-30,23.26,24.51,23.26,23.58,108500,psxdata,2026-05-11T12:52:14
BECO,2021-08-31,24.5,24.5,23.0,23.1,39000,psxdata,2026-05-11T12:52:14
BECO,2021-09-01,22.51,24.83,22.01,24.83,275000,psxdata,2026-05-11T12:52:14
BECO,2021-09-02,26.25,26.4,25.0,25.23,278500,psxdata,2026-05-11T12:52:14
BECO,2021-09-03,24.8,27.0,24.5,26.49,290500,psxdata,2026-05-11T12:52:14
BECO,2021-09-06,25.8,26.85,25.25,25.71,82500,psxdata,2026-05-11T12:52:14
BECO,2021-09-07,24.26,25.0,24.26,24.9,45000,psxdata,2026-05-11T12:52:14
BECO,2021-09-08,24.5,24.94,23.51,24.25,108500,psxdata,2026-05-11T12:52:14
BECO,2021-09-09,22.8,24.83,22.8,24.25,55500,psxdata,2026-05-11T12:52:14
BECO,2021-09-10,25.2,25.2,24.01,24.61,30500,psxdata,2026-05-11T12:52:14
BECO,2021-09-13,24.0,24.0,23.5,23.55,13500,psxdata,2026-05-11T12:52:14
BECO,2021-09-14,23.25,25.31,23.25,25.31,357500,psxdata,2026-05-11T12:52:14
BECO,2021-09-15,27.2,27.2,26.3,27.2,488000,psxdata,2026-05-11T12:52:14
BECO,2021-09-16,28.7,29.23,26.65,27.39,1039500,psxdata,2026-05-11T12:52:14
BECO,2021-09-17,27.39,27.39,25.5,26.12,513000,psxdata,2026-05-11T12:52:14
BECO,2021-09-20,25.11,26.0,25.0,25.08,89000,psxdata,2026-05-11T12:52:14
BECO,2021-09-21,24.75,25.0,24.0,24.25,84000,psxdata,2026-05-11T12:52:14
