date,open,high,low,close,volume,is_anomaly,symbol
2024-10-25,316.96,324.33,314.01,316.89,673737,False,ENGRO
2024-10-24,313.97,319.19,312.65,316.03,305102,False,ENGRO
2024-10-23,316.0,317.0,311.0,312.27,299951,False,ENGRO
2024-10-22,311.97,317.0,310.04,315.34,329486,False,ENGRO
2024-10-21,308.27,312.51,308.27,310.66,136629,False,ENGRO
2024-10-18,309.5,311.9,307.55,308.17,229598,False,ENGRO
2024-10-17,312.89,313.0,309.85,310.07,207276,False,ENGRO
2024-10-16,314.0,315.95,310.8,312.06,235796,False,ENGRO
2024-10-15,316.9,319.0,313.17,313.84,519912,False,ENGRO
2024-10-14,321.0,323.0,316.1,317.13,2595359,False,ENGRO
2024-10-11,322.84,323.73,320.4,320.73,107190,False,ENGRO
2024-10-10,323.0,325.0,320.0,321.87,1244761,False,ENGRO
2024-10-09,325.55,327.98,320.05,323.81,586680,False,ENGRO
2024-10-08,325.0,327.5,324.0,325.66,670233,False,ENGRO
2024-10-07,314.98,324.9,310.0,322.55,1863494,False,ENGRO
2024-10-04,312.5,314.5,311.0,313.41,552022,False,ENGRO
2024-10-03,310.89,314.25,309.12,311.81,308926,False,ENGRO
2024-10-02,304.0,310.0,302.01,308.71,544603,False,ENGRO
2024-10-01,302.11,305.0,302.11,304.13,2552323,False,ENGRO
2024-09-30,310.01,311.0,302.78,303.72,386413,False,ENGRO
2024-09-27,318.5,318.5,307.02,309.18,453855,False,ENGRO
2024-09-26,319.0,320.45,313.92,314.39,430917,False,ENGRO
2024-09-25,318.0,319.09,313.0,317.01,760724,False,ENGRO
2024-09-24,318.15,321.99,316.0,317.33,586709,False,ENGRO
2024-09-23,321.0,322.0,315.1,320.3,626961,False,ENGRO
2024-09-20,319.5,323.0,317.91,320.92,1870674,False,ENGRO
2024-09-19,317.5,323.0,315.8,318.92,990994,False,ENGRO
2024-09-18,317.9,318.1,313.75,315.75,327095,False,ENGRO
2024-09-16,317.58,319.4,314.81,315.09,124734,False,ENGRO
2024-09-13,323.0,323.0,316.0,317.57,185441,False,ENGRO
2024-09-12,319.0,319.0,315.02,317.79,176080,False,ENGRO
2024-09-11,318.13,319.99,315.16,316.83,52643,False,ENGRO
2024-09-10,317.45,325.0,315.0,318.74,301504,False,ENGRO
2024-09-09,320.0,321.95,314.9,316.78,205934,False,ENGRO
2024-09-06,322.0,323.0,319.0,319.9,152037,False,ENGRO
2024-09-05,320.01,324.99,317.0,322.28,154141,False,ENGRO
2024-09-04,317.9,322.0,317.0,319.99,137763,False,ENGRO
2024-09-03,318.0,318.95,315.1,316.66,47866,False,ENGRO
2024-09-02,323.1,323.1,315.0,316.92,183396,False,ENGRO
2024-08-30,330.0,337.7,328.5,330.19,684961,False,ENGRO
2024-08-29,317.25,330.5,317.25,329.98,668844,False,ENGRO
2024-08-28,311.83,318.2,311.83,317.21,316791,False,ENGRO
2024-08-27,321.0,321.0,311.0,311.83,210636,False,ENGRO
2024-08-26,325.99,327.87,317.9,319.36,216758,False,ENGRO
2024-08-23,329.0,329.4,324.8,325.02,235057,False,ENGRO
2024-08-22,332.0,334.0,327.5,328.44,230906,False,ENGRO
2024-08-21,332.5,334.99,331.0,332.67,717723,False,ENGRO
2024-08-20,332.5,333.0,328.51,332.52,355942,False,ENGRO
2024-08-19,333.0,334.0,328.5,332.5,357612,False,ENGRO
2024-08-16,333.1,334.0,330.0,332.57,382184,False,ENGRO
2024-08-15,332.0,337.0,331.0,333.09,112687,False,ENGRO
2024-08-13,331.0,332.96,330.0,332.04,59291,False,ENGRO
2024-08-12,335.02,338.0,329.99,331.52,87136,False,ENGRO
2024-08-09,333.01,338.0,333.01,336.0,107417,False,ENGRO
2024-08-08,332.0,335.92,332.0,333.7,55640,False,ENGRO
2024-08-07,333.33,338.5,333.33,335.19,180795,False,ENGRO
2024-08-06,330.0,333.75,327.1,332.91,379824,False,ENGRO
2024-08-05,332.0,332.0,328.92,329.48,154363,False,ENGRO
2024-08-02,329.11,333.0,329.11,332.19,51779,False,ENGRO
2024-08-01,330.02,332.45,329.0,330.82,97376,False,ENGRO
2024-07-31,326.99,333.5,326.1,331.78,315092,False,ENGRO
2024-07-30,330.0,330.95,328.99,329.88,221434,False,ENGRO
2024-07-29,326.01,332.5,326.01,327.89,304169,False,ENGRO
2024-07-26,330.0,333.0,329.0,329.9,185186,False,ENGRO
2024-07-25,335.0,337.0,330.0,330.42,285598,False,ENGRO
2024-07-24,336.0,337.25,332.2,334.93,151563,False,ENGRO
2024-07-23,330.0,336.01,329.5,332.23,241655,False,ENGRO
2024-07-22,335.0,339.75,328.0,329.38,360490,False,ENGRO
2024-07-19,348.95,349.4,338.11,340.75,473413,False,ENGRO
2024-07-18,335.0,350.0,334.6,348.66,828421,False,ENGRO
2024-07-15,331.33,336.0,330.15,334.58,739891,False,ENGRO
2024-07-12,325.0,327.0,321.9,326.03,149778,False,ENGRO
2024-07-11,327.0,327.0,323.36,325.96,96615,False,ENGRO
2024-07-10,328.99,329.47,325.0,325.16,220517,False,ENGRO
2024-07-09,328.0,329.5,326.0,327.09,190989,False,ENGRO
2024-07-08,328.0,329.8,326.26,327.09,56393,False,ENGRO
2024-07-05,330.31,332.5,325.0,327.79,332743,False,ENGRO
2024-07-04,331.25,333.45,328.99,330.31,315784,False,ENGRO
2024-07-03,332.9,333.35,330.0,330.89,290312,False,ENGRO
2024-07-02,329.16,333.5,329.16,330.26,991298,False,ENGRO
2024-07-01,334.0,335.5,328.5,329.15,251278,False,ENGRO
2024-06-28,331.1,334.9,331.1,332.71,156302,False,ENGRO
2024-06-27,338.0,339.99,331.5,332.11,151427,False,ENGRO
2024-06-26,336.12,341.9,336.07,337.12,265174,False,ENGRO
2024-06-25,331.89,337.99,331.85,336.84,359452,False,ENGRO
2024-06-24,331.15,335.12,328.51,329.91,497287,False,ENGRO
2024-06-21,339.81,341.5,328.11,330.79,413567,False,ENGRO
2024-06-20,330.0,341.96,330.0,337.48,221355,False,ENGRO
2024-06-14,335.88,340.5,330.0,334.46,283340,False,ENGRO
2024-06-13,323.0,334.98,323.0,331.39,571874,False,ENGRO
2024-06-12,322.0,325.0,317.5,322.87,258913,False,ENGRO
2024-06-11,325.99,325.99,316.01,319.7,403643,False,ENGRO
2024-06-10,328.5,328.5,321.0,324.07,124360,False,ENGRO
2024-06-07,327.0,332.0,317.2,326.08,262081,False,ENGRO
2024-06-06,324.52,330.5,324.52,327.78,132107,False,ENGRO
2024-06-05,327.82,330.5,323.33,326.43,244000,False,ENGRO
2024-06-04,332.98,333.99,326.9,327.82,315903,False,ENGRO
2024-06-03,335.49,337.99,330.9,332.05,255656,False,ENGRO
2024-05-31,327.75,340.0,327.66,336.15,563402,False,ENGRO
2024-05-30,333.99,333.99,326.75,327.66,387926,False,ENGRO
2024-05-29,336.9,338.7,330.0,331.5,668285,False,ENGRO
2024-05-27,340.99,340.99,335.8,336.69,411150,False,ENGRO
2024-05-24,339.4,343.9,336.1,338.71,266168,False,ENGRO
2024-05-23,340.0,340.0,336.0,337.77,165590,False,ENGRO
2024-05-22,343.79,345.98,336.0,339.44,213276,False,ENGRO
2024-05-21,346.0,347.7,342.1,344.34,195994,False,ENGRO
2024-05-20,352.9,353.9,340.66,344.4,241655,False,ENGRO
2024-05-17,349.98,355.0,349.5,351.17,186892,False,ENGRO
2024-05-16,353.0,353.25,349.2,349.84,232263,False,ENGRO
2024-05-15,355.0,359.01,349.85,350.89,414895,False,ENGRO
2024-05-14,352.5,358.0,348.06,354.31,276702,False,ENGRO
2024-05-13,348.99,355.0,347.15,352.19,305468,False,ENGRO
2024-05-10,355.31,356.85,332.2,347.15,325431,False,ENGRO
2024-05-09,363.9,364.4,352.0,355.07,569681,False,ENGRO
2024-05-08,361.7,366.0,359.81,361.9,451349,False,ENGRO
2024-05-07,365.0,367.0,359.5,360.08,677883,False,ENGRO
2024-05-06,366.3,375.9,366.3,372.41,1174284,False,ENGRO
2024-05-03,365.0,366.25,363.0,365.27,394045,False,ENGRO
2024-05-02,370.0,371.25,362.8,363.47,625600,False,ENGRO
2024-04-30,370.85,370.85,367.06,369.01,362760,False,ENGRO
2024-04-29,374.9,377.9,367.0,368.24,1403090,False,ENGRO
2024-04-26,362.72,372.9,361.01,369.1,1057509,False,ENGRO
2024-04-25,364.01,369.99,361.01,362.72,467124,False,ENGRO
2024-04-24,363.0,368.64,363.0,364.98,487717,False,ENGRO
2024-04-23,364.01,367.5,361.0,364.38,455207,False,ENGRO
2024-04-22,363.0,366.1,363.0,364.51,297759,False,ENGRO
2024-04-19,362.0,366.35,360.0,365.31,399148,False,ENGRO
2024-04-18,363.7,365.9,354.5,360.23,522011,False,ENGRO
2024-04-17,364.37,367.99,356.0,359.23,279398,False,ENGRO
2024-04-16,366.0,372.0,361.96,364.37,537878,False,ENGRO
2024-04-15,371.0,372.0,361.0,365.67,438274,False,ENGRO
2024-04-09,377.5,378.88,369.0,371.93,322213,False,ENGRO
2024-04-08,376.5,379.75,374.01,376.85,350236,False,ENGRO
2024-04-04,378.0,387.99,370.1,378.01,1028955,False,ENGRO
2024-04-03,358.3,381.1,358.3,374.89,691686,False,ENGRO
2024-04-02,359.0,360.9,356.01,357.43,77672,False,ENGRO
2024-04-01,359.25,361.99,354.67,359.55,134655,False,ENGRO
2024-03-29,353.9,361.0,349.05,359.28,301008,False,ENGRO
2024-03-28,348.99,362.99,348.0,354.06,449220,False,ENGRO
2024-03-27,344.0,348.5,343.01,347.56,192726,False,ENGRO
2024-03-26,339.5,344.39,335.5,342.93,185309,False,ENGRO
2024-03-25,339.0,344.5,339.0,340.33,165710,False,ENGRO
2024-03-22,338.02,342.45,338.02,340.13,394483,False,ENGRO
2024-03-21,343.0,343.49,337.5,339.46,345109,False,ENGRO
2024-03-20,338.0,341.0,336.0,339.85,1477744,False,ENGRO
2024-03-19,336.0,337.94,332.02,337.15,260574,False,ENGRO
2024-03-18,335.7,338.0,332.0,334.02,200236,False,ENGRO
2024-03-15,335.0,335.0,332.5,333.22,160536,False,ENGRO
2024-03-14,335.0,335.99,332.0,334.78,203345,False,ENGRO
2024-03-13,335.98,339.0,331.0,334.17,263066,False,ENGRO
2024-03-12,339.51,341.8,333.0,334.64,168367,False,ENGRO
2024-03-11,343.98,344.0,338.0,339.51,345799,False,ENGRO
2024-03-08,341.0,352.95,341.0,342.69,1615015,False,ENGRO
2024-03-07,343.3,346.4,336.01,341.12,668692,False,ENGRO
2024-03-06,351.22,354.0,343.5,344.49,590006,False,ENGRO
2024-03-05,351.0,358.97,346.1,350.06,611066,False,ENGRO
2024-03-04,350.0,360.25,348.11,350.58,1626507,False,ENGRO
2024-03-01,324.0,347.74,323.03,347.74,1314196,False,ENGRO
2024-02-29,320.0,327.5,320.0,323.48,585865,False,ENGRO
2024-02-28,319.2,320.99,318.0,319.36,203722,False,ENGRO
2024-02-27,318.0,324.01,315.01,317.4,439495,False,ENGRO
2024-02-26,308.1,320.0,306.0,315.74,910136,False,ENGRO
2024-02-23,313.8,316.0,308.0,313.81,422905,False,ENGRO
2024-02-22,314.99,314.99,311.0,313.8,151684,False,ENGRO
2024-02-21,315.0,315.89,309.0,313.31,149320,False,ENGRO
2024-02-20,310.62,315.5,310.0,310.87,190394,False,ENGRO
2024-02-19,307.0,312.5,300.52,310.41,319277,False,ENGRO
2024-02-16,309.0,315.5,305.0,305.88,437465,False,ENGRO
2024-02-15,317.0,318.99,307.5,309.62,343153,False,ENGRO
2024-02-14,310.18,317.99,310.18,316.71,549907,False,ENGRO
2024-02-13,309.99,311.89,303.1,308.97,474039,False,ENGRO
2024-02-12,316.2,316.2,308.11,310.14,417799,False,ENGRO
2024-02-09,320.0,320.0,307.02,316.16,413554,False,ENGRO
2024-02-07,325.9,326.89,322.01,323.82,263134,False,ENGRO
2024-02-06,323.0,325.5,319.01,323.07,258606,False,ENGRO
2024-02-02,319.15,325.0,319.15,323.07,414517,False,ENGRO
2024-02-01,316.99,322.72,316.05,321.8,367389,False,ENGRO
2024-01-31,315.0,318.9,314.99,317.66,226952,False,ENGRO
2024-01-30,322.67,323.5,311.0,313.41,1104177,False,ENGRO
2024-01-29,327.05,329.7,320.1,322.67,506294,False,ENGRO
2024-01-26,332.03,333.5,328.01,329.07,656175,False,ENGRO
2024-01-25,325.0,334.4,325.0,332.41,3959018,False,ENGRO
2024-01-24,326.16,328.0,324.5,325.85,660605,False,ENGRO
2024-01-23,322.75,327.4,321.0,325.98,732014,False,ENGRO
2024-01-22,324.01,325.0,320.35,322.73,374040,False,ENGRO
2024-01-19,316.0,328.0,316.0,323.52,927204,False,ENGRO
2024-01-18,317.0,318.8,311.0,318.16,1113839,False,ENGRO
2024-01-17,307.7,317.75,306.01,316.16,2822558,False,ENGRO
2024-01-16,311.73,311.73,305.7,306.35,291600,False,ENGRO
2024-01-15,311.9,313.0,309.0,309.99,269017,False,ENGRO
2024-01-12,312.0,314.88,309.05,310.8,1046365,False,ENGRO
2024-01-11,312.99,313.99,309.05,309.69,1009273,False,ENGRO
2024-01-10,320.47,321.5,312.05,313.55,502738,False,ENGRO
2024-01-09,316.0,323.5,316.0,319.09,1056209,False,ENGRO
2024-01-08,299.99,316.45,299.99,314.88,2091918,False,ENGRO
2024-01-05,299.02,299.98,294.93,296.11,287334,False,ENGRO
2024-01-04,299.0,303.99,298.0,300.28,1091669,False,ENGRO
2024-01-03,296.9,300.8,294.4,296.8,280908,False,ENGRO
2024-01-02,302.0,303.0,295.0,295.84,403982,False,ENGRO
2024-01-01,295.02,301.9,295.02,299.33,345186,False,ENGRO
2023-12-29,296.0,298.2,292.57,294.91,349754,False,ENGRO
2023-12-28,291.95,301.9,289.5,293.45,857017,False,ENGRO
2023-12-27,289.48,290.98,283.76,289.87,564578,False,ENGRO
2023-12-26,292.0,295.0,285.0,285.32,529964,False,ENGRO
2023-12-22,297.88,299.5,292.0,292.86,320583,False,ENGRO
2023-12-21,302.0,303.0,291.76,296.69,754517,False,ENGRO
2023-12-20,308.89,308.95,293.53,300.21,1789142,False,ENGRO
2023-12-19,315.51,316.8,305.01,307.14,1023747,False,ENGRO
2023-12-18,322.2,324.99,316.01,316.83,600823,False,ENGRO
2023-12-15,320.0,324.98,318.05,323.69,814544,False,ENGRO
2023-12-14,319.0,323.8,314.9,321.29,877987,False,ENGRO
2023-12-13,324.89,327.0,310.0,320.71,1839954,False,ENGRO
2023-12-12,322.99,329.5,321.0,325.1,1567036,False,ENGRO
2023-12-11,314.9,323.8,309.0,320.79,2260292,False,ENGRO
2023-12-08,312.5,315.75,312.0,314.92,891132,False,ENGRO
2023-12-07,313.01,316.85,310.05,311.39,1041236,False,ENGRO
2023-12-06,309.0,313.55,309.0,312.35,783107,False,ENGRO
2023-12-05,309.75,313.5,304.5,307.97,693314,False,ENGRO
2023-12-04,305.03,316.89,305.03,308.69,1732592,False,ENGRO
2023-12-01,293.0,305.0,292.2,303.65,1304389,False,ENGRO
2023-11-30,300.0,302.14,290.1,292.0,1429049,False,ENGRO
2023-11-29,297.01,302.88,297.0,298.89,1053268,False,ENGRO
2023-11-28,296.0,299.25,295.5,296.8,1012861,False,ENGRO
2023-11-27,296.0,296.9,293.66,295.06,227718,False,ENGRO
2023-11-24,292.67,298.0,291.6,294.84,578090,False,ENGRO
2023-11-23,291.87,296.75,291.87,292.67,325609,False,ENGRO
2023-11-22,286.95,294.3,286.95,293.51,760312,False,ENGRO
2023-11-21,287.0,291.25,286.0,286.63,343079,False,ENGRO
2023-11-20,290.01,291.9,286.06,287.19,363862,False,ENGRO
2023-11-17,294.5,294.5,290.0,290.55,567579,False,ENGRO
2023-11-16,294.0,297.5,292.8,293.55,846310,False,ENGRO
2023-11-15,291.6,294.73,287.5,293.01,384577,False,ENGRO
2023-11-14,292.9,294.75,289.0,291.62,405891,False,ENGRO
2023-11-13,289.0,299.0,289.0,292.64,758563,False,ENGRO
2023-11-10,283.01,293.0,283.01,288.85,1040537,False,ENGRO
2023-11-08,276.2,285.0,276.2,283.65,1736205,False,ENGRO
2023-11-07,281.99,283.45,276.66,277.94,773899,False,ENGRO
2023-11-06,274.98,279.9,272.0,279.38,622860,False,ENGRO
2023-11-03,276.55,280.0,270.0,273.84,530933,False,ENGRO
2023-11-02,276.43,283.74,275.0,276.62,679465,False,ENGRO
2023-11-01,283.0,284.9,276.5,277.35,478311,False,ENGRO
2023-10-31,272.7,291.0,271.1,281.26,1770965,False,ENGRO
2023-10-30,271.99,274.9,270.29,272.38,477113,False,ENGRO
2023-10-27,269.11,271.1,269.0,270.08,231039,False,ENGRO
2023-10-26,269.0,271.75,269.0,269.85,250897,False,ENGRO
2023-10-25,271.11,275.0,268.15,268.85,329702,False,ENGRO
2023-10-24,272.0,274.48,270.11,272.88,631364,False,ENGRO
2023-10-23,279.85,285.5,274.5,277.02,1089800,False,ENGRO
2023-10-20,277.0,283.9,276.11,279.62,675117,False,ENGRO
2023-10-19,265.0,282.5,265.0,279.19,1447460,False,ENGRO
2023-10-18,265.0,268.0,264.32,266.13,206136,False,ENGRO
2023-10-17,268.0,272.5,266.2,266.9,1869166,False,ENGRO
2023-10-16,268.5,269.64,266.5,267.21,1319468,False,ENGRO
2023-10-13,266.1,275.0,264.0,269.41,999108,False,ENGRO
2023-10-12,262.2,268.2,260.21,266.26,1129933,False,ENGRO
2023-10-11,256.0,264.19,256.0,261.61,1030564,False,ENGRO
2023-10-10,254.9,256.89,254.2,256.56,498775,False,ENGRO
2023-10-09,253.95,254.75,252.0,254.21,333677,False,ENGRO
2023-10-06,252.9,254.5,252.4,254.26,334521,False,ENGRO
2023-10-05,251.79,253.6,250.66,252.38,694417,False,ENGRO
2023-10-04,253.01,254.65,250.11,251.83,904841,False,ENGRO
2023-10-03,248.0,255.0,248.0,253.22,761045,False,ENGRO
2023-10-02,243.0,249.6,243.0,247.69,959073,False,ENGRO
2023-09-28,241.7,242.0,238.05,240.14,509554,False,ENGRO
2023-09-27,242.49,242.49,239.24,240.25,303109,False,ENGRO
2023-09-26,244.0,244.99,241.0,241.2,167518,False,ENGRO
2023-09-25,245.02,245.99,242.75,243.02,196080,False,ENGRO
2023-09-22,246.75,246.9,240.5,244.52,294609,False,ENGRO
2023-09-21,247.98,247.98,245.5,246.2,171185,False,ENGRO
2023-09-20,246.49,247.05,245.25,245.65,114337,False,ENGRO
2023-09-19,246.9,247.1,246.01,246.49,83650,False,ENGRO
2023-09-18,247.0,247.93,244.8,245.85,267197,False,ENGRO
2023-09-15,247.89,249.5,246.31,247.08,369702,False,ENGRO
2023-09-14,246.71,248.15,246.7,247.01,58820,False,ENGRO
2023-09-13,248.65,248.74,245.0,247.07,62328,False,ENGRO
2023-09-12,248.05,251.0,247.8,248.06,100529,False,ENGRO
2023-09-11,253.0,255.0,248.8,249.12,271621,False,ENGRO
2023-09-08,255.75,260.0,253.01,253.62,630125,False,ENGRO
2023-09-07,252.98,256.0,252.1,255.49,339404,False,ENGRO
2023-09-06,254.0,254.74,251.75,253.99,208044,False,ENGRO
2023-09-05,253.95,254.49,251.05,254.09,181730,False,ENGRO
2023-09-04,246.99,254.94,246.99,253.22,757480,False,ENGRO
2023-09-01,247.88,249.89,245.53,246.14,221005,False,ENGRO
2023-08-31,253.0,255.0,236.52,246.15,668519,False,ENGRO
2023-08-30,255.0,258.4,252.8,253.29,958579,False,ENGRO
2023-08-29,255.8,258.0,252.0,255.06,412431,False,ENGRO
2023-08-28,258.0,258.11,255.52,257.76,665925,False,ENGRO
2023-08-25,254.75,258.48,253.18,257.66,983902,False,ENGRO
2023-08-24,254.0,259.0,254.0,255.18,884113,False,ENGRO
2023-08-23,253.97,254.0,251.46,252.89,209287,False,ENGRO
2023-08-22,252.99,254.5,252.1,252.96,160829,False,ENGRO
2023-08-21,256.53,256.9,252.7,253.9,361558,False,ENGRO
2023-08-18,258.95,260.0,256.0,256.6,451113,False,ENGRO
2023-08-17,252.25,266.0,252.25,257.48,2861091,False,ENGRO
2023-08-16,273.98,273.98,267.01,269.07,610456,False,ENGRO
2023-08-15,272.5,275.0,271.0,272.82,1077568,False,ENGRO
2023-08-11,267.45,272.4,264.19,271.05,2209686,False,ENGRO
2023-08-10,265.01,268.89,264.5,265.57,883914,False,ENGRO
2023-08-09,263.11,267.5,262.0,264.92,456664,False,ENGRO
2023-08-08,260.0,266.0,259.6,263.1,909115,False,ENGRO
2023-08-07,259.9,261.2,256.2,258.97,528668,False,ENGRO
2023-08-04,263.1,264.5,259.11,259.66,755409,False,ENGRO
2023-08-03,265.9,267.74,262.61,264.07,980915,False,ENGRO
2023-08-02,258.0,269.85,258.0,264.69,1944189,False,ENGRO
2023-08-01,254.79,261.47,254.25,258.44,1325336,False,ENGRO
2023-07-31,254.97,256.95,253.5,253.92,707439,False,ENGRO
2023-07-27,256.64,257.9,253.95,254.13,827598,False,ENGRO
2023-07-26,259.01,259.01,256.09,256.64,251652,False,ENGRO
2023-07-25,257.5,258.8,256.0,257.63,388468,False,ENGRO
2023-07-24,257.5,259.0,256.28,256.63,413657,False,ENGRO
2023-07-21,258.5,260.49,257.0,257.44,470248,False,ENGRO
2023-07-20,255.3,261.2,254.0,258.7,547952,False,ENGRO
2023-07-19,258.0,258.0,253.75,254.1,465528,False,ENGRO
2023-07-18,258.01,259.6,255.8,256.38,361372,False,ENGRO
2023-07-17,261.0,261.89,257.5,257.96,482631,False,ENGRO
2023-07-14,263.04,265.1,260.55,261.24,486507,False,ENGRO
2023-07-13,268.9,270.0,264.01,264.64,628557,False,ENGRO
2023-07-12,269.01,269.45,265.39,266.96,744300,False,ENGRO
2023-07-11,269.0,270.95,266.5,267.43,559167,False,ENGRO
2023-07-10,271.0,273.9,268.0,268.86,436660,False,ENGRO
2023-07-07,274.49,275.88,270.55,271.04,548904,False,ENGRO
2023-07-06,265.8,275.0,264.99,273.33,2355328,False,ENGRO
2023-07-05,269.99,270.5,264.0,264.6,382369,False,ENGRO
2023-07-04,275.99,275.99,267.0,267.84,535836,False,ENGRO
2023-07-03,279.38,279.38,269.0,275.78,927487,False,ENGRO
2023-06-27,264.98,264.98,259.0,259.89,268626,False,ENGRO
2023-06-26,256.0,268.0,256.0,263.78,468268,False,ENGRO
2023-06-23,255.7,258.1,254.4,255.25,125104,False,ENGRO
2023-06-22,259.99,259.99,255.05,255.85,109143,False,ENGRO
2023-06-21,263.0,263.0,258.0,258.42,152451,False,ENGRO
2023-06-20,260.1,262.68,260.0,261.06,357803,False,ENGRO
2023-06-19,268.89,268.99,260.0,260.8,710052,False,ENGRO
2023-06-16,270.6,270.6,266.0,266.45,292616,False,ENGRO
2023-06-15,270.5,271.0,267.7,268.33,176753,False,ENGRO
2023-06-14,267.0,271.2,267.0,270.4,323172,False,ENGRO
2023-06-13,273.25,273.5,268.0,268.76,215038,False,ENGRO
2023-06-12,272.1,275.0,271.1,271.8,149442,False,ENGRO
2023-06-09,274.7,275.87,271.01,273.26,266124,False,ENGRO
2023-06-08,275.55,278.88,272.5,272.96,315136,False,ENGRO
2023-06-07,276.55,278.9,275.2,275.85,209752,False,ENGRO
2023-06-06,272.8,279.9,272.1,277.98,481397,False,ENGRO
2023-06-05,272.52,275.0,271.25,272.88,165913,False,ENGRO
2023-06-02,283.25,283.25,274.01,274.46,580266,False,ENGRO
2023-06-01,283.98,283.98,281.0,281.21,50143,False,ENGRO
2023-05-31,282.0,284.5,281.5,282.89,527696,False,ENGRO
2023-05-30,280.01,283.65,280.01,282.17,330322,False,ENGRO
2023-05-29,279.0,286.0,277.42,280.81,658136,False,ENGRO
2023-05-26,273.13,280.08,273.13,277.34,1976285,False,ENGRO
2023-05-25,273.0,274.0,271.25,273.33,552665,False,ENGRO
2023-05-24,274.0,274.1,272.0,272.49,160692,False,ENGRO
2023-05-23,271.79,276.0,270.6,273.43,682835,False,ENGRO
2023-05-22,270.89,273.0,270.0,271.89,325714,False,ENGRO
2023-05-19,269.9,270.89,268.0,270.48,152754,False,ENGRO
2023-05-18,275.6,275.6,268.0,268.56,199082,False,ENGRO
2023-05-17,273.7,278.42,273.5,273.89,743418,False,ENGRO
2023-05-16,271.5,275.5,271.0,273.13,832473,False,ENGRO
2023-05-15,265.86,271.5,263.01,270.36,586473,False,ENGRO
2023-05-12,264.98,268.0,264.0,264.89,296761,False,ENGRO
