date,open,high,low,close,volume,is_anomaly,symbol
2025-11-19,537.0,570.5,537.0,566.66,8869346,False,FFC
2025-11-18,535.98,544.0,532.1,536.44,2038737,False,FFC
2025-11-17,549.24,557.0,532.5,536.5,5321290,False,FFC
2025-11-14,532.0,536.0,524.6,531.77,2205142,False,FFC
2025-11-13,520.0,534.99,515.01,532.33,4281336,False,FFC
2025-11-12,495.0,524.88,494.0,512.68,6959776,False,FFC
2025-11-11,500.0,500.0,488.0,494.86,3047641,False,FFC
2025-11-10,491.0,502.89,490.5,500.61,1770586,False,FFC
2025-11-07,490.01,495.0,488.1,489.44,438145,False,FFC
2025-11-06,494.1,499.2,485.23,493.25,1727305,False,FFC
2025-11-05,505.0,506.49,491.1,494.31,1735687,False,FFC
2025-11-04,499.3,515.5,497.0,503.94,4594263,False,FFC
2025-11-03,484.0,502.98,481.5,495.19,5474556,False,FFC
2025-10-31,480.1,491.0,477.01,488.86,3301015,False,FFC
2025-10-30,476.0,484.25,475.26,476.71,1488695,False,FFC
2025-10-29,475.03,480.5,473.03,473.92,896031,False,FFC
2025-10-28,476.0,481.5,475.0,475.63,1091260,False,FFC
2025-10-27,476.99,479.99,472.1,476.43,928332,False,FFC
2025-10-24,478.99,480.98,472.02,477.28,1077724,False,FFC
2025-10-23,477.99,482.9,468.51,478.0,4572921,False,FFC
2025-10-22,488.65,488.65,475.5,476.73,2933956,False,FFC
2025-10-21,481.99,492.49,481.99,486.98,3777246,False,FFC
2025-10-20,480.0,481.32,475.5,480.62,1280352,False,FFC
2025-10-17,479.0,481.49,475.51,477.23,971397,False,FFC
2025-10-16,483.0,486.84,477.2,478.16,1247476,False,FFC
2025-10-15,481.0,488.99,477.0,482.44,3445854,False,FFC
2025-10-14,478.0,484.99,476.0,477.24,2705867,False,FFC
2025-10-13,475.1,478.0,467.0,474.04,3481489,False,FFC
2025-10-10,473.5,489.0,468.49,481.04,3039458,False,FFC
2025-10-09,475.38,477.85,470.1,475.16,1630983,False,FFC
2025-10-08,482.0,482.0,473.1,475.38,2927164,False,FFC
2025-10-07,489.89,490.0,481.0,482.52,2153354,False,FFC
2025-10-06,485.0,494.9,480.0,486.62,4486357,False,FFC
2025-10-03,467.0,484.0,467.0,481.69,5450020,False,FFC
2025-10-02,466.99,467.4,459.11,463.47,2343001,False,FFC
2025-10-01,465.0,467.49,458.5,464.6,2236492,False,FFC
2025-09-30,469.0,474.29,462.0,462.84,3227258,False,FFC
2025-09-29,457.0,469.89,452.0,467.62,4126708,False,FFC
2025-09-26,443.5,455.4,443.26,453.54,6755801,False,FFC
2025-09-25,447.0,447.0,441.7,442.18,1914578,False,FFC
2025-09-24,448.0,452.0,443.01,443.91,1320212,False,FFC
2025-09-23,448.73,455.0,445.5,447.46,1165463,False,FFC
2025-09-22,452.99,453.99,447.5,448.73,1335828,False,FFC
2025-09-19,453.29,455.0,451.0,451.65,514239,False,FFC
2025-09-18,454.0,455.5,451.5,453.15,977164,False,FFC
2025-09-17,453.98,454.5,448.49,452.46,865622,False,FFC
2025-09-16,457.15,460.0,451.95,452.59,1595164,False,FFC
2025-09-15,448.01,459.0,447.01,456.21,863105,False,FFC
2025-09-12,452.0,454.86,445.0,446.99,604518,False,FFC
2025-09-11,454.0,458.46,451.6,452.95,747686,False,FFC
2025-09-10,458.0,461.39,455.0,455.87,1778983,False,FFC
2025-09-09,451.99,459.9,449.05,457.09,3184024,False,FFC
2025-09-08,446.0,452.11,445.0,450.03,2271795,False,FFC
2025-09-05,451.0,453.0,444.2,447.08,1351142,False,FFC
2025-09-04,447.0,454.7,446.5,450.69,3414581,False,FFC
2025-09-03,440.5,448.48,440.5,445.65,4199286,False,FFC
2025-09-02,433.5,440.15,430.51,439.26,1246210,False,FFC
2025-09-01,434.0,440.88,425.0,433.55,2576761,False,FFC
2025-08-29,437.25,440.0,435.55,436.31,725022,False,FFC
2025-08-28,440.0,442.0,434.0,436.44,1235448,False,FFC
2025-08-27,444.51,452.2,439.5,440.46,2492253,False,FFC
2025-08-26,436.74,444.87,435.0,441.83,2316037,False,FFC
2025-08-25,437.11,439.79,434.0,436.65,692494,False,FFC
2025-08-22,436.98,442.0,434.8,437.12,5105826,False,FFC
2025-08-21,437.0,442.5,433.5,433.94,7185967,False,FFC
2025-08-20,441.54,443.0,435.9,436.66,1817922,False,FFC
2025-08-19,444.32,445.99,439.5,441.54,1540546,False,FFC
2025-08-18,443.0,446.85,440.06,444.32,1140487,False,FFC
2025-08-15,443.0,445.8,441.15,442.33,2249571,False,FFC
2025-08-13,447.3,453.0,441.05,442.48,1415239,False,FFC
2025-08-12,451.89,455.1,446.2,447.25,1834615,False,FFC
2025-08-11,459.0,465.0,451.1,452.25,2716599,False,FFC
2025-08-08,449.38,475.0,440.0,453.23,10147069,False,FFC
2025-08-07,460.0,460.88,446.5,449.38,2787767,False,FFC
2025-08-06,470.99,473.0,449.98,465.53,6692036,False,FFC
2025-08-05,461.5,475.75,461.5,470.42,4778350,False,FFC
2025-08-04,458.47,462.0,455.51,460.84,2673024,False,FFC
2025-08-01,460.0,461.5,454.8,458.47,2146032,False,FFC
2025-07-31,465.0,469.39,455.0,457.6,2066423,False,FFC
2025-07-30,467.0,470.5,462.5,464.14,1217782,False,FFC
2025-07-29,468.0,476.5,465.11,467.43,4320236,False,FFC
2025-07-28,462.93,466.74,460.4,463.95,891725,False,FFC
2025-07-25,463.0,466.75,462.0,462.93,404751,False,FFC
2025-07-24,469.0,470.98,462.0,463.22,579790,False,FFC
2025-07-23,473.01,476.0,468.01,468.64,1113464,False,FFC
2025-07-22,460.51,481.98,460.51,469.4,2299489,False,FFC
2025-07-21,469.5,472.95,462.0,462.63,1430727,False,FFC
2025-07-18,470.0,490.0,465.0,469.56,6741644,False,FFC
2025-07-17,439.98,460.0,439.98,450.94,5014390,False,FFC
2025-07-16,418.42,443.2,417.5,438.14,5384435,False,FFC
2025-07-15,412.53,424.0,409.5,415.54,4398897,False,FFC
2025-07-14,408.4,414.9,406.0,412.53,1645667,False,FFC
2025-07-11,405.97,412.0,405.1,405.75,1215743,False,FFC
2025-07-10,401.9,405.99,401.5,404.75,729807,False,FFC
2025-07-09,406.99,406.99,400.7,402.01,1257874,False,FFC
2025-07-08,409.99,410.0,403.5,406.22,1089933,False,FFC
2025-07-07,406.11,411.67,406.11,408.36,1426719,False,FFC
2025-07-04,417.0,417.0,403.0,404.86,1818337,False,FFC
2025-07-03,414.4,416.5,408.0,413.74,1245585,False,FFC
2025-07-02,408.31,419.4,408.31,413.8,2404409,False,FFC
2025-07-01,396.16,424.98,396.16,412.2,5743151,False,FFC
2025-06-30,387.0,395.75,383.25,392.41,1691136,False,FFC
2025-06-27,378.0,393.0,378.0,386.54,2555814,False,FFC
2025-06-26,380.0,380.0,376.01,378.1,646232,False,FFC
2025-06-25,379.99,381.5,377.0,378.13,598595,False,FFC
2025-06-24,382.0,382.0,376.0,377.82,1675741,False,FFC
2025-06-23,370.0,374.88,369.71,371.81,2266260,False,FFC
2025-06-20,376.0,376.51,373.0,374.05,517905,False,FFC
2025-06-19,375.0,378.9,373.99,375.45,779533,False,FFC
2025-06-18,377.0,378.0,374.0,374.55,855820,False,FFC
2025-06-17,380.0,382.44,375.51,376.6,490513,False,FFC
2025-06-16,378.59,380.0,375.05,377.62,365382,False,FFC
2025-06-13,374.01,383.0,374.01,378.59,896241,False,FFC
2025-06-12,386.49,391.65,382.51,383.31,1299086,False,FFC
2025-06-11,384.01,388.0,382.01,386.17,1163351,False,FFC
2025-06-10,372.94,384.8,371.03,379.03,1435155,False,FFC
2025-06-05,374.79,375.0,370.1,372.93,299701,False,FFC
2025-06-04,373.0,376.0,371.1,374.79,1677490,False,FFC
2025-06-03,365.07,375.0,365.07,371.94,4787806,False,FFC
2025-06-02,371.0,373.88,363.55,365.39,2067310,False,FFC
2025-05-30,358.0,370.5,355.0,367.39,1950609,False,FFC
2025-05-29,355.0,360.0,355.0,359.36,375871,False,FFC
2025-05-27,357.5,359.0,355.78,357.01,415111,False,FFC
2025-05-26,360.0,361.48,356.41,357.44,405528,False,FFC
2025-05-23,361.95,362.0,359.52,360.04,306606,False,FFC
2025-05-22,362.1,365.49,361.11,361.95,551933,False,FFC
2025-05-21,364.2,367.0,361.51,362.51,570082,False,FFC
2025-05-20,367.1,368.0,362.0,362.4,664767,False,FFC
2025-05-19,370.2,370.2,365.01,366.14,723490,False,FFC
2025-05-16,372.9,372.9,368.0,368.36,825762,False,FFC
2025-05-15,373.99,374.98,370.5,373.56,874562,False,FFC
2025-05-14,369.9,378.6,365.01,372.36,10549653,False,FFC
2025-05-13,380.0,380.0,366.05,368.79,1503139,False,FFC
2025-05-12,371.43,371.43,366.0,371.43,3064636,False,FFC
2025-05-09,329.9,339.5,325.0,337.66,3507282,False,FFC
2025-05-08,350.0,354.0,314.18,331.3,5731517,False,FFC
2025-05-07,330.01,367.49,330.01,356.09,4727615,False,FFC
2025-05-06,356.0,361.95,355.5,356.63,822914,False,FFC
2025-05-05,353.49,356.99,350.0,356.41,520825,False,FFC
2025-05-02,353.99,359.9,350.52,351.86,1181451,False,FFC
2025-04-30,352.99,355.2,348.0,350.68,2490268,False,FFC
2025-04-29,358.01,359.9,351.0,356.64,1015748,False,FFC
2025-04-28,359.9,364.39,354.5,358.34,1293660,False,FFC
2025-04-25,354.0,361.5,350.0,358.89,1460600,False,FFC
2025-04-24,350.0,359.95,350.0,354.44,1424330,False,FFC
2025-04-23,357.02,368.98,355.0,358.58,1729427,False,FFC
2025-04-22,342.51,364.99,342.51,360.19,3244836,False,FFC
2025-04-21,345.07,346.99,339.3,343.38,1781417,False,FFC
2025-04-18,352.06,352.06,340.0,344.62,2144220,False,FFC
2025-04-17,352.0,356.0,350.05,352.06,868913,False,FFC
2025-04-16,353.5,357.0,352.0,353.4,851256,False,FFC
2025-04-15,352.5,357.84,351.0,352.74,1260194,False,FFC
2025-04-14,356.11,358.6,347.9,351.81,2034307,False,FFC
2025-04-11,363.0,363.0,355.0,355.82,1293884,False,FFC
2025-04-10,370.0,373.0,362.0,362.52,951478,False,FFC
2025-04-09,362.0,364.9,355.1,361.1,1810470,False,FFC
2025-04-08,366.0,369.25,362.0,362.79,1957241,False,FFC
2025-04-07,369.0,369.5,344.0,364.88,2699575,False,FFC
2025-04-04,367.5,374.16,367.5,370.38,1747673,False,FFC
2025-04-03,371.0,372.0,365.01,367.86,1415857,False,FFC
2025-03-27,374.0,375.0,368.01,369.76,1526604,False,FFC
2025-03-26,375.0,378.0,372.93,374.09,725327,False,FFC
2025-03-25,372.56,375.0,368.11,373.73,1273893,False,FFC
2025-03-24,379.0,379.85,372.0,372.79,905239,False,FFC
2025-03-21,382.38,383.89,377.0,378.2,846847,False,FFC
2025-03-20,380.0,389.0,380.0,382.38,1798871,False,FFC
2025-03-19,402.01,402.25,398.5,399.37,2459057,False,FFC
2025-03-18,395.94,402.98,394.0,400.21,2116605,False,FFC
2025-03-17,399.4,401.99,390.0,394.57,1859547,False,FFC
2025-03-14,396.0,399.0,395.0,397.49,960831,False,FFC
2025-03-13,391.85,395.45,390.05,393.42,673213,False,FFC
2025-03-12,392.2,394.0,387.0,388.3,1033336,False,FFC
2025-03-11,393.0,395.8,392.0,392.81,480872,False,FFC
2025-03-10,397.0,399.99,393.0,394.24,1613423,False,FFC
2025-03-07,398.15,398.9,393.0,396.02,1509104,False,FFC
2025-03-06,398.0,399.99,394.5,398.11,2749521,False,FFC
2025-03-05,399.0,402.22,396.01,396.97,1159512,False,FFC
2025-03-04,396.23,402.0,394.0,398.96,580547,False,FFC
2025-03-03,399.5,399.5,396.0,396.23,758785,False,FFC
2025-02-28,398.5,403.0,396.0,397.45,873235,False,FFC
2025-02-27,402.5,403.89,400.25,401.64,465521,False,FFC
2025-02-26,403.0,403.97,400.5,401.96,417315,False,FFC
2025-02-25,405.1,411.9,400.95,402.91,2365345,False,FFC
2025-02-24,396.0,407.9,396.0,405.09,2649788,False,FFC
2025-02-21,398.89,398.89,396.0,396.64,2255486,False,FFC
2025-02-20,398.0,399.0,396.55,397.5,4448109,False,FFC
2025-02-19,393.0,397.99,393.0,396.76,3874273,False,FFC
2025-02-18,391.05,392.75,389.0,392.13,1357158,False,FFC
2025-02-17,391.0,393.0,388.5,390.52,1050356,False,FFC
2025-02-14,388.5,392.2,388.01,390.64,951558,False,FFC
2025-02-13,388.88,392.4,387.75,388.04,900614,False,FFC
2025-02-12,391.0,394.0,387.0,388.88,1429695,False,FFC
2025-02-11,384.0,390.88,383.75,389.08,1300398,False,FFC
2025-02-10,384.0,385.99,380.02,383.44,927817,False,FFC
2025-02-07,377.4,384.0,376.0,382.81,1067512,False,FFC
2025-02-06,380.79,380.79,372.61,376.42,2573724,False,FFC
2025-02-04,387.99,388.0,380.5,380.97,1348815,False,FFC
2025-02-03,392.0,392.0,383.0,384.33,1946531,False,FFC
2025-01-31,392.39,395.96,390.05,391.51,1477425,False,FFC
2025-01-30,390.0,395.0,385.01,392.42,2914119,False,FFC
2025-01-29,400.0,403.0,384.0,389.19,9273783,False,FFC
2025-01-28,410.5,413.25,390.11,398.67,5986835,False,FFC
2025-01-27,414.88,418.0,408.58,409.66,3659868,False,FFC
2025-01-24,395.0,415.9,395.0,408.06,8399194,False,FFC
2025-01-23,395.1,397.8,392.8,393.75,2792304,False,FFC
2025-01-22,397.0,397.99,392.01,394.58,2914788,False,FFC
2025-01-21,392.0,401.89,390.55,395.21,5473618,False,FFC
2025-01-20,390.0,396.5,388.61,390.89,3858034,False,FFC
2025-01-17,385.2,392.99,383.0,387.02,3573120,False,FFC
2025-01-16,388.54,393.95,384.25,385.13,3177510,False,FFC
2025-01-15,384.9,391.0,384.25,388.54,2795920,False,FFC
2025-01-14,388.4,389.49,383.96,384.56,1630106,False,FFC
2025-01-13,386.0,388.5,383.0,386.03,1975797,False,FFC
2025-01-10,380.0,386.86,377.02,383.73,2363368,False,FFC
2025-01-09,384.99,387.0,376.6,381.79,1699265,False,FFC
2025-01-08,385.01,398.5,379.0,382.72,7099700,False,FFC
2025-01-07,384.5,384.5,370.2,381.13,4914860,False,FFC
2025-01-06,390.3,397.5,382.01,383.58,5516192,False,FFC
2025-01-03,380.0,391.25,380.0,388.6,5494609,False,FFC
2025-01-02,380.0,387.98,374.97,378.8,3606962,False,FFC
2025-01-01,367.5,392.92,365.5,379.09,7045028,False,FFC
2024-12-31,374.98,374.98,365.0,366.32,3274817,False,FFC
2024-12-30,375.0,377.9,365.75,371.94,3713151,False,FFC
2024-12-27,374.99,377.75,372.79,374.26,1885688,False,FFC
2024-12-26,383.0,383.0,371.2,373.3,2532108,False,FFC
2024-12-24,403.0,404.9,374.0,384.54,7635691,False,FFC
2024-12-23,391.0,402.0,388.0,399.11,3292625,False,FFC
2024-12-20,375.0,389.0,365.01,385.18,3876964,False,FFC
2024-12-19,374.5,403.0,358.21,370.59,7411503,False,FFC
2024-12-18,400.0,412.02,372.0,375.65,3010980,False,FFC
2024-12-17,421.0,423.99,393.0,398.63,3239947,False,FFC
2024-12-16,404.9,435.0,401.01,420.11,3823082,False,FFC
2024-12-13,388.0,404.84,388.0,399.41,4595243,False,FFC
2024-12-12,350.75,385.46,350.75,385.18,7953893,False,FFC
2024-12-11,348.8,355.3,348.8,350.42,1862609,False,FFC
2024-12-10,349.99,360.4,341.1,348.8,4695198,False,FFC
2024-12-09,347.01,357.0,338.05,348.37,2973076,False,FFC
2024-12-06,352.0,353.99,345.02,347.08,2473577,False,FFC
2024-12-05,340.49,350.5,340.0,349.12,4797836,False,FFC
2024-12-04,338.01,339.7,333.01,336.55,1061778,False,FFC
2024-12-03,333.1,340.0,328.65,336.85,3372629,False,FFC
2024-12-02,326.0,334.4,326.0,332.49,3626862,False,FFC
2024-11-29,326.0,330.0,321.2,324.89,2314462,False,FFC
2024-11-28,330.0,335.79,321.0,325.67,3183787,False,FFC
2024-11-27,329.86,329.86,312.07,327.17,5071638,False,FFC
2024-11-26,311.0,311.0,296.76,299.87,3203674,False,FFC
2024-11-25,325.71,325.71,310.0,312.91,2548796,False,FFC
2024-11-22,329.98,343.5,320.1,322.33,5795649,False,FFC
2024-11-21,299.4,325.8,298.75,325.8,8039216,False,FFC
2024-11-20,286.15,298.75,286.09,296.18,4315488,False,FFC
2024-11-19,284.38,287.44,284.38,285.82,3203575,False,FFC
2024-11-18,280.89,285.39,278.0,284.38,1684034,False,FFC
2024-11-15,277.0,281.99,277.0,279.36,686633,False,FFC
2024-11-14,279.5,281.0,277.0,278.16,765121,False,FFC
2024-11-13,282.74,283.89,278.51,279.48,881551,False,FFC
2024-11-12,281.0,286.5,279.3,282.74,1015736,False,FFC
2024-11-11,285.18,286.0,278.5,281.97,2022329,False,FFC
2024-11-08,283.01,286.74,282.3,285.18,1321904,False,FFC
2024-11-07,284.2,286.0,282.0,283.03,1244433,False,FFC
2024-11-06,285.0,289.0,283.31,283.92,1581226,False,FFC
2024-11-05,285.0,285.7,282.71,284.39,1134129,False,FFC
2024-11-04,284.99,287.5,283.0,283.91,1755726,False,FFC
2024-11-01,283.01,285.96,282.5,283.76,943166,False,FFC
2024-10-31,281.93,287.5,279.1,281.41,2355333,False,FFC
2024-10-30,289.0,298.0,280.0,281.92,4549801,False,FFC
2024-10-29,280.0,292.65,278.0,287.08,3683312,False,FFC
2024-10-28,285.45,286.44,263.05,278.3,5869262,False,FFC
2024-10-25,274.99,288.85,270.0,284.46,4236762,False,FFC
2024-10-24,258.5,281.46,258.0,273.02,6772870,False,FFC
2024-10-23,243.0,257.97,237.33,255.87,4372606,False,FFC
2024-10-22,247.35,249.43,241.5,242.51,955940,False,FFC
2024-10-21,248.79,249.98,245.1,247.33,850268,False,FFC
2024-10-18,252.79,253.0,245.5,246.67,652093,False,FFC
2024-10-17,255.0,256.5,252.1,252.79,631253,False,FFC
2024-10-16,258.98,258.98,254.0,254.28,1135200,False,FFC
2024-10-15,253.2,259.0,253.0,255.11,2202073,False,FFC
2024-10-14,243.8,257.95,243.0,253.09,3619974,False,FFC
2024-10-11,241.0,245.9,238.01,243.75,1530637,False,FFC
2024-10-10,245.0,246.9,240.0,240.74,972933,False,FFC
2024-10-09,248.0,249.98,242.75,244.21,1118276,False,FFC
2024-10-08,245.01,250.97,245.0,247.76,2678460,False,FFC
2024-10-07,238.8,250.8,237.49,244.88,2441217,False,FFC
2024-10-04,247.12,251.9,235.75,238.84,3016956,False,FFC
2024-10-03,223.9,247.5,223.9,243.53,4978307,False,FFC
2024-10-02,221.3,227.4,220.5,225.03,2159363,False,FFC
2024-10-01,222.06,226.0,219.61,222.31,1967188,False,FFC
2024-09-30,216.85,224.99,216.6,222.45,4588796,False,FFC
2024-09-27,210.0,219.0,207.5,216.85,2911252,False,FFC
2024-09-26,218.0,218.0,208.6,210.8,1987864,False,FFC
2024-09-25,219.5,223.97,214.0,216.35,2353746,False,FFC
2024-09-24,212.0,222.0,212.0,219.08,5960361,False,FFC
2024-09-23,196.75,212.82,195.75,210.58,5873555,False,FFC
2024-09-20,195.36,204.76,191.3,196.81,10713110,False,FFC
2024-09-19,186.0,199.74,186.0,195.35,3220277,False,FFC
2024-09-18,182.9,187.75,182.2,185.74,1722155,False,FFC
2024-09-16,182.05,183.1,181.5,182.65,352237,False,FFC
2024-09-13,183.0,185.95,181.8,182.48,2337619,False,FFC
2024-09-12,178.74,181.0,178.0,180.15,298847,False,FFC
2024-09-11,181.0,182.4,177.42,177.95,1492568,False,FFC
2024-09-10,185.0,187.9,179.5,180.46,3385059,False,FFC
2024-09-09,181.92,184.7,181.5,184.27,808073,False,FFC
2024-09-06,183.02,184.79,181.11,181.71,1226281,False,FFC
2024-09-05,182.0,184.14,181.0,183.02,788061,False,FFC
2024-09-04,181.8,182.8,180.0,181.94,443877,False,FFC
2024-09-03,181.85,182.45,179.1,181.3,420702,False,FFC
2024-09-02,181.79,184.25,180.45,181.2,867534,False,FFC
2024-08-30,179.0,183.6,179.0,181.91,4745944,False,FFC
2024-08-29,178.51,179.9,178.3,178.65,539059,False,FFC
