date,open,high,low,close,volume,is_anomaly,symbol
2019-03-12,176.28,180.5,174.0,178.23,1240100,False,PPL
2019-03-11,175.55,178.7,175.55,177.59,605600,False,PPL
2019-03-08,179.02,180.73,177.1,178.1,413100,False,PPL
2019-03-07,182.06,183.47,179.65,180.2,424000,False,PPL
2019-03-06,183.8,184.0,180.51,182.12,1316500,False,PPL
2019-03-05,184.35,185.5,182.1,182.85,371800,False,PPL
2019-03-04,186.0,186.9,181.1,184.35,461600,False,PPL
2019-03-01,184.14,189.98,184.14,186.0,1963200,False,PPL
2019-02-28,186.7,189.9,181.2,184.94,2577600,False,PPL
2019-02-27,183.0,186.4,178.0,185.04,2222600,False,PPL
2019-02-26,186.0,187.85,180.25,182.85,1602400,False,PPL
2019-02-25,189.92,191.0,187.9,188.12,638800,False,PPL
2019-02-22,189.0,191.5,188.32,189.92,431300,False,PPL
2019-02-21,190.01,191.51,189.1,189.96,1314100,False,PPL
2019-02-20,189.5,189.75,187.7,189.0,2090100,False,PPL
2019-02-19,190.0,190.8,188.51,189.36,268000,False,PPL
2019-02-18,192.49,192.95,189.01,190.06,881000,False,PPL
2019-02-15,189.5,191.9,188.51,189.78,1747000,False,PPL
2019-02-14,188.0,189.8,188.0,189.29,525500,False,PPL
2019-02-13,188.0,190.0,187.25,188.03,764200,False,PPL
2019-02-12,186.0,187.9,185.11,187.67,373700,False,PPL
2019-02-11,188.22,188.9,185.01,185.81,991600,False,PPL
2019-02-08,189.5,189.7,186.2,187.92,1442600,False,PPL
2019-02-07,191.75,192.72,188.12,189.52,545000,False,PPL
2019-02-06,193.9,193.9,190.11,191.71,883100,False,PPL
2019-02-04,191.8,194.7,191.17,193.79,1016500,False,PPL
2019-02-01,188.6,191.8,188.6,191.39,1185400,False,PPL
2019-01-31,190.51,191.5,188.0,189.29,1686700,False,PPL
2019-01-30,189.0,190.5,187.02,189.44,1158600,False,PPL
2019-01-29,184.25,191.0,183.0,188.68,2596700,False,PPL
2019-01-28,184.99,186.5,183.5,185.05,644800,False,PPL
2019-01-25,186.97,187.05,184.01,184.66,541000,False,PPL
2019-01-24,184.11,187.5,182.55,185.78,1899900,False,PPL
2019-01-23,183.0,185.22,181.41,182.9,1112500,False,PPL
2019-01-22,183.18,184.49,180.86,183.81,1250900,False,PPL
2019-01-21,180.0,185.87,180.0,182.74,3195000,False,PPL
2019-01-18,179.4,180.0,176.8,178.05,1317600,False,PPL
2019-01-17,179.5,179.5,175.25,178.82,2411200,False,PPL
2019-01-16,182.7,182.7,179.1,180.17,3351300,False,PPL
2019-01-15,175.0,183.39,175.0,183.14,5676500,False,PPL
2019-01-14,170.0,175.0,170.0,174.66,1084600,False,PPL
2019-01-11,172.7,173.0,165.0,171.88,1705500,False,PPL
2019-01-10,168.0,173.65,167.8,171.16,2485200,False,PPL
2019-01-09,168.0,170.0,163.55,165.71,1836900,False,PPL
2019-01-08,158.35,164.52,157.52,164.19,1367900,False,PPL
2019-01-07,151.25,157.58,151.25,156.69,2047800,False,PPL
2019-01-04,150.98,152.15,149.45,150.08,875000,False,PPL
2019-01-03,154.89,155.49,149.31,149.96,436100,False,PPL
2019-01-02,154.99,158.5,153.0,154.16,832100,False,PPL
2019-01-01,149.1,157.14,149.01,154.99,492500,False,PPL
2018-12-31,147.02,151.0,145.1,149.66,283800,False,PPL
2018-12-28,150.1,151.95,147.0,147.75,511400,False,PPL
2018-12-27,155.0,155.49,150.51,151.01,645000,False,PPL
2018-12-26,153.05,153.49,150.77,152.01,399900,False,PPL
2018-12-24,153.25,154.99,152.38,154.12,59800,False,PPL
2018-12-21,156.05,157.4,152.31,154.04,848000,False,PPL
2018-12-20,158.89,159.89,156.45,156.89,1718500,False,PPL
2018-12-19,160.98,160.98,157.0,158.37,1234800,False,PPL
2018-12-18,164.8,166.0,161.99,162.57,319900,False,PPL
2018-12-17,167.0,169.0,165.51,166.43,148500,False,PPL
2018-12-14,165.0,169.8,164.25,168.82,235800,False,PPL
2018-12-13,168.98,169.0,162.65,164.17,405400,False,PPL
2018-12-12,167.89,171.9,165.5,167.8,889300,False,PPL
2018-12-11,170.0,171.0,167.0,168.17,981700,False,PPL
2018-12-10,166.9,170.59,166.0,170.59,1526600,False,PPL
2018-12-07,167.9,167.9,160.13,162.47,503800,False,PPL
2018-12-06,172.0,175.68,164.2,166.58,862600,False,PPL
2018-12-05,173.02,173.02,167.0,171.91,578400,False,PPL
2018-12-04,170.9,174.0,169.01,173.0,343200,False,PPL
2018-12-03,174.0,174.59,166.5,169.22,929500,False,PPL
2018-11-30,162.97,170.92,162.97,169.31,1956800,False,PPL
2018-11-29,162.99,164.2,162.0,162.79,269100,False,PPL
2018-11-28,164.0,166.89,162.0,163.14,1130600,False,PPL
2018-11-27,165.13,166.0,163.1,165.03,277100,False,PPL
2018-11-26,162.5,164.3,161.5,163.57,941500,False,PPL
2018-11-23,166.01,166.89,163.0,163.67,589100,False,PPL
2018-11-22,170.5,170.5,166.0,166.62,1107900,False,PPL
2018-11-20,170.11,174.99,169.6,172.94,407800,False,PPL
2018-11-19,170.62,171.25,168.5,170.54,302400,False,PPL
2018-11-16,171.5,172.0,169.9,170.62,1417200,False,PPL
2018-11-15,170.5,172.0,167.5,171.47,711600,False,PPL
2018-11-14,173.5,173.5,167.0,169.37,1558800,False,PPL
2018-11-13,175.1,179.0,172.01,175.59,293800,False,PPL
2018-11-12,174.59,176.95,173.9,175.05,539900,False,PPL
2018-11-09,177.06,178.4,173.0,174.57,505300,False,PPL
2018-11-08,179.99,180.0,177.0,177.74,193600,False,PPL
2018-11-07,176.94,181.0,176.25,180.08,445900,False,PPL
2018-11-06,177.9,180.5,176.0,176.54,564500,False,PPL
2018-11-05,181.05,181.05,177.0,178.33,438500,False,PPL
2018-11-02,185.05,185.05,178.61,181.37,1536200,False,PPL
2018-11-01,186.8,187.7,184.0,185.98,509200,False,PPL
2018-10-31,189.95,190.0,185.0,186.79,1858900,False,PPL
2018-10-30,192.9,193.5,188.0,188.51,698100,False,PPL
2018-10-29,189.0,192.9,186.2,190.8,1446000,False,PPL
2018-10-26,182.8,189.9,180.02,189.19,1178000,False,PPL
2018-10-25,179.0,183.34,178.0,181.02,1325900,False,PPL
2018-10-24,179.21,179.21,172.75,178.48,1217500,False,PPL
2018-10-23,174.5,174.5,170.0,170.68,1681000,False,PPL
2018-10-22,177.16,178.5,174.01,174.43,760500,False,PPL
2018-10-19,182.12,182.12,177.5,178.51,960400,False,PPL
2018-10-18,181.8,184.0,179.0,182.84,243200,False,PPL
2018-10-17,176.9,182.0,175.01,181.4,594700,False,PPL
2018-10-16,172.6,178.68,172.6,176.5,1376600,False,PPL
2018-10-15,178.68,178.68,169.01,172.7,537100,False,PPL
2018-10-12,185.0,185.0,175.5,177.5,258400,False,PPL
2018-10-11,212.11,212.11,209.0,210.01,197600,False,PPL
2018-10-10,213.18,214.83,210.01,211.36,342500,False,PPL
2018-10-09,205.0,214.17,204.5,213.17,2095900,False,PPL
2018-10-08,208.0,211.89,203.0,204.01,1212100,False,PPL
2018-10-05,214.75,220.15,209.0,210.0,519000,False,PPL
2018-10-04,215.99,216.0,214.2,214.37,97000,False,PPL
2018-10-03,217.0,218.0,214.5,215.05,143200,False,PPL
2018-10-02,216.01,220.0,216.01,217.99,966100,False,PPL
2018-10-01,214.5,216.0,212.51,215.06,230700,False,PPL
2018-09-28,213.4,214.5,212.0,213.4,812100,False,PPL
2018-09-27,213.5,214.8,211.01,212.9,190300,False,PPL
2018-09-26,216.0,217.5,213.5,214.62,230600,False,PPL
2018-09-25,214.5,216.0,213.5,215.01,578100,False,PPL
2018-09-24,212.49,214.5,210.5,212.92,675300,False,PPL
2018-09-19,211.5,211.98,209.5,211.5,197300,False,PPL
2018-09-18,206.55,213.0,206.5,210.94,905500,False,PPL
2018-09-17,210.0,210.5,205.99,207.22,132900,False,PPL
2018-09-14,211.0,211.95,208.25,208.88,158800,False,PPL
2018-09-13,207.4,211.9,206.13,210.9,472700,False,PPL
2018-09-12,205.0,209.69,202.0,207.6,245000,False,PPL
